GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P15291	B4GALT1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P15313	ATP6V1B1	involved_in	GO:0006693	prostaglandin metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91YH6|ensembl:ENSMUSP00000006431	9606	Ensembl		P
UniProtKB	P15336	ATF2	involved_in	GO:0044255	cellular lipid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16951|ensembl:ENSMUSP00000058521	9606	Ensembl		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001547321|UniProtKB:A3KMX9|UniProtKB:P05108	9606	GO_Central		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0032342	aldosterone biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:88584|PANTHER:PTN001547324|RGD:2453|RGD:2454|UniProtKB:P15538|UniProtKB:P19099	9606	GO_Central		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0034650	cortisol metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001547321|RGD:2453|UniProtKB:P15538|ZFIN:ZDB-GENE-070828-1|ZFIN:ZDB-GENE-130911-1	9606	GO_Central		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006700	C21-steroid hormone biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:88582|MGI:MGI:88584|PANTHER:PTN001547321|RGD:2453|RGD:2454|RGD:69325|UniProtKB:A3KMX9|UniProtKB:P05108|UniProtKB:P15538|UniProtKB:P19099|ZFIN:ZDB-GENE-010306-1	9606	GO_Central		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006704	glucocorticoid biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:88583|PANTHER:PTN001547321|RGD:2453|RGD:2454|UniProtKB:P15538|ZFIN:ZDB-GENE-130911-1	9606	GO_Central		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006694	steroid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0752	9606	UniProt		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006694	steroid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0755	9606	UniProt		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0016125	sterol metabolic process	ECO:0000304	TAS	Reactome:R-HSA-211976		9606	Reactome		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006704	glucocorticoid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-194002		9606	Reactome		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0032342	aldosterone biosynthetic process	ECO:0000314	IDA	PMID:2256920		9606	BHF-UCL		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006700	C21-steroid hormone biosynthetic process	ECO:0000314	IDA	PMID:2256920		9606	BHF-UCL		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0034651	cortisol biosynthetic process	ECO:0000314	IDA	PMID:8506298		9606	BHF-UCL		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0034651	cortisol biosynthetic process	ECO:0000315	IMP	PMID:2022736		9606	BHF-UCL		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0006704	glucocorticoid biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00788	9606	UniProt		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0032342	aldosterone biosynthetic process	ECO:0000315	IMP	PMID:19342457		9606	UniProt		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0034651	cortisol biosynthetic process	ECO:0000315	IMP	PMID:19342457		9606	UniProt		P
UniProtKB	P15538	CYP11B1	involved_in	GO:0008202	steroid metabolic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027309	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0043651	linoleic acid metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1098228|MGI:MGI:1274782|MGI:MGI:1345140|PANTHER:PTN002622723|UniProtKB:P16050|UniProtKB:Q9BYJ1	9606	GO_Central		P
UniProtKB	P16050	ALOX15	involved_in	GO:0051122	hepoxilin biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1345140|PANTHER:PTN000206108|RGD:1305330|RGD:1306252|RGD:1311159|RGD:628809|RGD:70493|UniProtKB:Q9BYJ1	9606	GO_Central		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1098228|MGI:MGI:1274782|MGI:MGI:1274790|MGI:MGI:1345140|MGI:MGI:87997|MGI:MGI:87998|PANTHER:PTN000206108|RGD:1305330|RGD:1306252|RGD:1307642|RGD:1311159|RGD:628809|RGD:70493|UniProtKB:O15296|UniProtKB:O75342|UniProtKB:P16050|UniProtKB:P18054|UniProtKB:P27479|UniProtKB:Q9BYJ1|ZFIN:ZDB-GENE-090311-47	9606	GO_Central		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019372	lipoxygenase pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1098228|MGI:MGI:1274790|MGI:MGI:87997|MGI:MGI:87998|PANTHER:PTN000206108|RGD:1307642|RGD:1311159|RGD:628809|RGD:70493|UniProtKB:O75342|UniProtKB:P16050|UniProtKB:P18054|UniProtKB:P27479|UniProtKB:Q9BYJ1	9606	GO_Central		P
UniProtKB	P16050	ALOX15	involved_in	GO:0034440	lipid oxidation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:87998|PANTHER:PTN000206105|TAIR:locus:2008808|TAIR:locus:2011030|TAIR:locus:2018848|TAIR:locus:2030215|TAIR:locus:2087837|TAIR:locus:2096915|UniProtKB:P08170|UniProtKB:P18054	9606	GO_Central		P
UniProtKB	P16050	ALOX15	involved_in	GO:0043651	linoleic acid metabolic process	ECO:0000314	IDA	PMID:8334154		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:8334154		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:24282679		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:1944593		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000314	IDA	PMID:17052953		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019372	lipoxygenase pathway	ECO:0000314	IDA	PMID:23242647		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019372	lipoxygenase pathway	ECO:0000314	IDA	PMID:1944593		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0006629	lipid metabolic process	ECO:0000314	IDA	PMID:25293588		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0006629	lipid metabolic process	ECO:0000314	IDA	PMID:23242647		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0051122	hepoxilin biosynthetic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02759	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019395	fatty acid oxidation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P12530	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019395	fatty acid oxidation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P16469	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:2001303	lipoxin A4 biosynthetic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P39654	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0006646	phosphatidylethanolamine biosynthetic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P39654	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0042759	long-chain fatty acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-9018677		9606	Reactome		P
UniProtKB	P16050	ALOX15	involved_in	GO:0042759	long-chain fatty acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-9018681		9606	Reactome		P
UniProtKB	P16050	ALOX15	involved_in	GO:0042759	long-chain fatty acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-9018896		9606	Reactome		P
UniProtKB	P16050	ALOX15	involved_in	GO:0042759	long-chain fatty acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-9023661		9606	Reactome		P
UniProtKB	P16050	ALOX15	involved_in	GO:0042759	long-chain fatty acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-9025106		9606	Reactome		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019372	lipoxygenase pathway	ECO:0000304	TAS	Reactome:R-HSA-9026286		9606	Reactome		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39654|ensembl:ENSMUSP00000019068	9606	Ensembl		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019372	lipoxygenase pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39654|ensembl:ENSMUSP00000019068	9606	Ensembl		P
UniProtKB	P16050	ALOX15	involved_in	GO:2001303	lipoxin A4 biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39654|ensembl:ENSMUSP00000019068	9606	Ensembl		P
UniProtKB	P16050	ALOX15	involved_in	GO:0006646	phosphatidylethanolamine biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39654|ensembl:ENSMUSP00000019068	9606	Ensembl		P
UniProtKB	P16050	ALOX15	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000303	NAS	PMID:3202857		9606	UniProt		P
UniProtKB	P16050	ALOX15	involved_in	GO:0001676	long-chain fatty acid metabolic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027692	9606	UniProt		P
UniProtKB	P16219	ACADS	involved_in	GO:0046359	butyrate catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000097838|RGD:620514	9606	GO_Central		P
UniProtKB	P16219	ACADS	involved_in	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000097838|RGD:620514|UniProtKB:P16219	9606	GO_Central		P
UniProtKB	P16219	ACADS	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000305	IC	PMID:11134486	GO:0003995	9606	UniProt		P
UniProtKB	P16219	ACADS	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P16219	ACADS	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0276	9606	UniProt		P
UniProtKB	P16219	ACADS	involved_in	GO:0006635	fatty acid beta-oxidation	ECO:0000304	TAS	PMID:8276399		9606	PINC		P
UniProtKB	P16219	ACADS	involved_in	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	ECO:0000314	IDA	PMID:3597357		9606	BHF-UCL	occurs_in(UBERON:0002107),has_input(CHEBI:15536)|occurs_in(UBERON:0002107),has_input(CHEBI:15539)|occurs_in(UBERON:0002107),has_input(CHEBI:15517)|occurs_in(UBERON:0002107),has_input(CHEBI:27540)	P
UniProtKB	P16233	PNLIP	involved_in	GO:0016042	lipid catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1336202|MGI:MGI:96820|PANTHER:PTN000176726|RGD:3009|RGD:3017|RGD:620793|UniProtKB:A0A287B364|UniProtKB:P06858|UniProtKB:P11150|UniProtKB:P11151|UniProtKB:P54317|UniProtKB:Q6XZB0|UniProtKB:Q8WWY8	9606	GO_Central		P
UniProtKB	P16233	PNLIP	involved_in	GO:0006629	lipid metabolic process	ECO:0000315	IMP	PMID:24262094		9606	UniProt		P
UniProtKB	P16233	PNLIP	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002331|InterPro:IPR016272|InterPro:IPR033906	9606	InterPro		P
UniProtKB	P16233	PNLIP	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	P16233	PNLIP	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P16233	PNLIP	enables	GO:0047376	all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:13933	9606	RHEA		F
UniProtKB	P16233	PNLIP	involved_in	GO:0042572	retinol metabolic process	ECO:0000366	IEA	GO_REF:0000108	GO:0047376	9606	GOC		P
UniProtKB	P16234	PDGFRA	involved_in	GO:0008210	estrogen metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26618|ensembl:ENSMUSP00000127173	9606	Ensembl		P
UniProtKB	P16435	POR	involved_in	GO:0019395	fatty acid oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P00388|ensembl:ENSRNOP00000001961	9606	Ensembl		P
UniProtKB	P16444	DPEP1	involved_in	GO:1901749	leukotriene D4 catabolic process	ECO:0000314	IDA	PMID:32325220		9606	UniProt		P
UniProtKB	P16444	DPEP1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P16662	UGT2B7	involved_in	GO:0008210	estrogen metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002277168|RGD:708541|UniProtKB:O75310|UniProtKB:O75795|UniProtKB:P06133|UniProtKB:P16662|UniProtKB:P54855	9606	GO_Central		P
UniProtKB	P16662	UGT2B7	involved_in	GO:0008209	androgen metabolic process	ECO:0000314	IDA	PMID:17442341		9606	UniProt		P
UniProtKB	P16662	UGT2B7	involved_in	GO:0008210	estrogen metabolic process	ECO:0000314	IDA	PMID:18719240		9606	UniProt		P
UniProtKB	P16662	UGT2B7	involved_in	GO:0008202	steroid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0753	9606	UniProt		P
UniProtKB	P16662	UGT2B7	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P16662	UGT2B7	involved_in	GO:0006629	lipid metabolic process	ECO:0000304	TAS	PMID:2159463		9606	PINC		P
UniProtKB	P16671	CD36	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000304	TAS	PMID:29111364		9606	ARUK-UCL		P
UniProtKB	P16671	CD36	involved_in	GO:0006629	lipid metabolic process	ECO:0000303	NAS	PMID:7518447		9606	PINC		P
UniProtKB	P16671	CD36	involved_in	GO:0006631	fatty acid metabolic process	ECO:0000304	TAS	Reactome:R-HSA-434313		9606	Reactome		P
UniProtKB	P16885	PLCG2	involved_in	GO:0009395	phospholipid catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016279	9606	InterPro		P
UniProtKB	P16885	PLCG2	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001711|InterPro:IPR017946	9606	InterPro		P
UniProtKB	P16885	PLCG2	involved_in	GO:0016042	lipid catabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0442	9606	UniProt		P
UniProtKB	P16885	PLCG2	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P16885	PLCG2	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000314	IDA	PMID:11606584		9606	UniProt		P
UniProtKB	P16885	PLCG2	involved_in	GO:0006661	phosphatidylinositol biosynthetic process	ECO:0000314	IDA	PMID:12181444		9606	UniProt		P
UniProtKB	P16930	FAH	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P17050	NAGA	involved_in	GO:0046477	glycosylceramide catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1347344|PANTHER:PTN000155295	9606	GO_Central		P
UniProtKB	P17050	NAGA	involved_in	GO:0019377	glycolipid catabolic process	ECO:0000315	IMP	PMID:9741689		9606	UniProt		P
UniProtKB	P17050	NAGA	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98325|PANTHER:PTN000038098|RGD:1549719|UniProtKB:P17405|UniProtKB:Q0VD19|WB:WBGene00000211|WB:WBGene00000212	9606	GO_Central		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006685	sphingomyelin catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98325|PANTHER:PTN000038098|UniProtKB:P17405|WB:WBGene00000211|WB:WBGene00000212	9606	GO_Central		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000314	IDA	PMID:17303575		9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000314	IDA	PMID:20807762		9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000314	IDA	PMID:18815062		9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006685	sphingomyelin catabolic process	ECO:0000314	IDA	PMID:20807762		9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006685	sphingomyelin catabolic process	ECO:0000314	IDA	PMID:22573858		9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006685	sphingomyelin catabolic process	ECO:0000314	IDA	PMID:18815062		9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000315	IMP	PMID:8706124		9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006685	sphingomyelin catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011160	9606	InterPro		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006684	sphingomyelin metabolic process	ECO:0000304	TAS	PMID:7670466		9606	PINC		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006687	glycosphingolipid metabolic process	ECO:0000304	TAS	Reactome:R-HSA-1660662		9606	Reactome		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04519|ensembl:ENSMUSP00000042187	9606	Ensembl		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XIA6|ensembl:ENSRNOP00000024224	9606	Ensembl		P
UniProtKB	P17405	SMPD1	involved_in	GO:0008203	cholesterol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04519|ensembl:ENSMUSP00000042187	9606	Ensembl		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006672	ceramide metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04519|ensembl:ENSMUSP00000042187	9606	Ensembl		P
UniProtKB	P17405	SMPD1	involved_in	GO:0006685	sphingomyelin catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04519|ensembl:ENSMUSP00000042187	9606	Ensembl		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0000315	IMP	PMID:19279011		9606	BHF-UCL		P
UniProtKB	P17405	SMPD1	involved_in	GO:0046513	ceramide biosynthetic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027419	9606	UniProt		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0008202	steroid metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1924587|MGI:MGI:1933427|MGI:MGI:2145420|PANTHER:PTN000199026|RGD:708428|UniProtKB:P42330|UniProtKB:P51857|UniProtKB:P52895|UniProtKB:Q04828	9606	GO_Central		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0006693	prostaglandin metabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000199031|UniProtKB:P42330|UniProtKB:P52895	9606	GO_Central		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0042448	progesterone metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2145420|PANTHER:PTN000199031|RGD:708428|UniProtKB:P42330|UniProtKB:P52895|UniProtKB:Q04828	9606	GO_Central		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0008202	steroid metabolic process	ECO:0000304	TAS	PMID:8274401		9606	PINC		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0008209	androgen metabolic process	ECO:0000304	TAS	PMID:7650035		9606	PINC		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0001523	retinoid metabolic process	ECO:0000304	TAS	Reactome:R-HSA-975634		9606	Reactome		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0006699	bile acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-193368		9606	Reactome		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0006699	bile acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-193775		9606	Reactome		P
UniProtKB	P17516	AKR1C4	involved_in	GO:0006699	bile acid biosynthetic process	ECO:0000304	TAS	Reactome:R-HSA-193807		9606	Reactome		P
UniProtKB	P17643	TYRP1	involved_in	GO:0043438	acetoacetic acid metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07147|ensembl:ENSMUSP00000006151	9606	Ensembl		P
UniProtKB	P17861	XBP1	involved_in	GO:0006633	fatty acid biosynthetic process	ECO:0000304	TAS	PMID:22013210		9606	ParkinsonsUK-UCL	occurs_in(UBERON:0002107)	P
UniProtKB	P17861	XBP1	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P17900	GM2A	involved_in	GO:0006689	ganglioside catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95762|PANTHER:PTN000425609	9606	GO_Central		P
UniProtKB	P17900	GM2A	involved_in	GO:0006689	ganglioside catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028996	9606	InterPro		P
UniProtKB	P17900	GM2A	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	9606	UniProt		P
UniProtKB	P17900	GM2A	involved_in	GO:0006665	sphingolipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0746	9606	UniProt		P
UniProtKB	P17900	GM2A	involved_in	GO:0006687	glycosphingolipid metabolic process	ECO:0000304	TAS	Reactome:R-HSA-1660662		9606	Reactome		P
UniProtKB	P17900	GM2A	involved_in	GO:0006689	ganglioside catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60648|ensembl:ENSMUSP00000000608	9606	Ensembl		P
UniProtKB	P18054	ALOX12	involved_in	GO:0043651	linoleic acid metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1098228|MGI:MGI:1274782|MGI:MGI:1345140|PANTHER:PTN002622723|UniProtKB:P16050|UniProtKB:Q9BYJ1	9606	GO_Central		P
UniProtKB	P18054	ALOX12	involved_in	GO:0051122	hepoxilin biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1345140|PANTHER:PTN000206108|RGD:1305330|RGD:1306252|RGD:1311159|RGD:628809|RGD:70493|UniProtKB:Q9BYJ1	9606	GO_Central		P
UniProtKB	P18054	ALOX12	involved_in	GO:0019369	arachidonic acid metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1098228|MGI:MGI:1274782|MGI:MGI:1274790|MGI:MGI:1345140|MGI:MGI:87997|MGI:MGI:87998|PANTHER:PTN000206108|RGD:1305330|RGD:1306252|RGD:1307642|RGD:1311159|RGD:628809|RGD:70493|UniProtKB:O15296|UniProtKB:O75342|UniProtKB:P16050|UniProtKB:P18054|UniProtKB:P27479|UniProtKB:Q9BYJ1|ZFIN:ZDB-GENE-090311-47	9606	GO_Central		P
UniProtKB	P18054	ALOX12	involved_in	GO:0019372	lipoxygenase pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1098228|MGI:MGI:1274790|MGI:MGI:87997|MGI:MGI:87998|PANTHER:PTN000206108|RGD:1307642|RGD:1311159|RGD:628809|RGD:70493|UniProtKB:O75342|UniProtKB:P16050|UniProtKB:P18054|UniProtKB:P27479|UniProtKB:Q9BYJ1	9606	GO_Central		P
UniProtKB	P18054	ALOX12	involved_in	GO:0034440	lipid oxidation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:87998|PANTHER:PTN000206105|TAIR:locus:2008808|TAIR:locus:2011030|TAIR:locus:2018848|TAIR:locus:2030215|TAIR:locus:2087837|TAIR:locus:2096915|UniProtKB:P08170|UniProtKB:P18054	9606	GO_Central		P
UniProtKB	P18054	ALOX12	NOT|involved_in	GO:0043651	linoleic acid metabolic process	ECO:0000314	IDA	PMID:1851637		9606	UniProt		P
UniProtKB	P18054	ALOX12	involved_in	GO:0043651	linoleic acid metabolic process	ECO:0000314	IDA	PMID:8319693		9606	UniProt		P
UniProtKB	P18054	ALOX12	NOT|involved_in	GO:1901751	leukotriene A4 metabolic process	ECO:0000314	IDA	PMID:1851637		9606	UniProt		P
